crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Carrot,Peaty Soil,Seedling Stage,33.18,18.97,87.13,0
Wheat,Alluvial Soil,Harvest,100.0,40.0,35.0,0
Rice,Black Soil,Seedling Stage,81.73,31.06,77.81,0
Wheat,Alluvial Soil,Pollination,20.0,34.0,53.0,1
Onion,Red Soil,Vegetative Growth / Root or Tuber Development,45.0,24.0,81.7,0
Tomato,Red Soil,Pollination,58.0,19.0,85.0,0
Cabbage,Loam Soil,Flowering,47.0,39.0,25.2,2
Onion,Clay Soil,Pollination,48.0,16.0,81.9,0
Tomato,Peaty Soil,Flowering,91.42,40.24,28.76,1
Onion,Peaty Soil,Seedling Stage,41.78,12.68,90.13,0
Brinjal,Black Soil,Germination,61.08,12.72,81.25,0
Chilli,Loamy Soil,Vegetative Growth / Root or Tuber Development,33.8,34.42,52.2,1
Groundnut,Sandy Soil,Germination,62.0,26.0,71.9,1
Cabbage,Clay Soil,Flowering,93.0,25.0,69.5,0
Potato,Peaty Soil,Flowering,7.04,13.55,93.65,0
Wheat,Alluvial Soil,Maturation,84.0,34.0,53.0,0
Groundnut,Laterite Soil,Pollination,24.01,15.65,84.65,2
Chilli,Silty Soil,Seedling Stage,93.14,39.4,50.63,0
Cabbage,Sandy Soil,Vegetative Growth / Root or Tuber Development,10.0,23.0,74.6,1
Groundnut,Loamy Soil,Pollination,92.58,35.97,37.22,1
Chilli,Laterite Soil,Germination,5.0,34.87,53.26,2
Wheat,Silty Soil,Flowering,59.02,27.58,76.46,0
Cabbage,Loam Soil,Seedling Stage,71.0,44.0,23.2,1
Maize,Laterite Soil,Seedling Stage,54.76,31.32,59.28,1
Potato,Clay Soil,Germination,27.0,16.0,88.0,0
Chilli,Red Soil,Germination,48.0,19.0,85.0,0
Carrot,Sandy Soil,Seedling Stage,16.0,21.0,83.0,0
Groundnut,Sandy Soil,Seedling Stage,97.0,45.0,22.3,2
Wheat,Loamy Soil,Seedling Stage,36.53,16.56,88.65,1
Cotton,Sandy Soil,Vegetative Growth / Root or Tuber Development,75.0,22.0,75.5,0
Potato,Loamy Soil,Vegetative Growth / Root or Tuber Development,46.36,17.11,82.39,1
Cabbage,Peaty Soil,Germination,41.8,16.33,88.15,1
Chilli,Chalky Soil,Germination,21.0,45.0,20.0,1
Potato,Loam Soil,Germination,38.0,17.0,87.0,0
Rice,Black Soil,Seedling Stage,51.1,38.83,28.47,1
Cabbage,Sandy Soil,Pollination,99.0,29.0,57.5,0
Wheat,Clay Soil,Seedling Stage,67.0,25.0,80.0,0
Onion,Red Soil,Germination,40.0,27.0,78.2,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,8.0,17.0,87.0,0
Carrot,Loam Soil,Seedling Stage,34.0,38.0,41.0,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,30.0,34.0,57.5,1
Tomato,Loam Soil,Seedling Stage,15.0,35.0,46.0,1
Groundnut,Clay Soil,Germination,13.0,39.0,26.8,2
Wheat,Silty Soil,Vegetative Growth / Root or Tuber Development,27.59,16.02,88.51,0
Tomato,Clay Soil,Pollination,64.0,26.0,75.0,2
Wheat,Sandy Soil,Germination,56.0,30.0,65.0,0
Chilli,Black Soil,Seedling Stage,52.0,46.0,17.0,1
Wheat,Peaty Soil,Pollination,28.79,22.83,86.14,1
Wheat,Black Soil,Pollination,53.0,20.0,84.0,0
Wheat,Black Soil,Harvest,26.0,46.0,17.0,1
Rice,Clay Soil,Pollination,18.0,15.0,95.0,1
Brinjal,Loam Soil,Seedling Stage,27.0,20.0,90.9,1
Brinjal,Loamy Soil,Pollination,19.67,41.0,34.22,2
Tomato,Loam Soil,Pollination,13.0,33.0,52.0,1
Potato,Clay Soil,Flowering,31.0,24.0,80.0,0
Chilli,Black Soil,Seedling Stage,76.0,26.0,77.0,2
Maize,Black Soil,Seedling Stage,6.0,19.0,92.1,1
Wheat,Red Soil,Germination,17.0,14.0,90.0,0
Wheat,Red Soil,Harvest,55.0,33.0,56.0,1
Carrot,Loamy Soil,Vegetative Growth / Root or Tuber Development,21.98,11.22,92.13,0
Rice,Sandy Soil,Pollination,11.0,34.0,71.8,2
Maize,Red Soil,Seedling Stage,90.0,39.0,39.2,1
Cabbage,Clay Soil,Vegetative Growth / Root or Tuber Development,44.0,39.0,36.2,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,13.0,33.0,56.0,1
Cabbage,Sandy Soil,Seedling Stage,69.0,15.0,95.0,0
Cotton,Red Soil,Seedling Stage,19.0,32.0,67.2,2
Wheat,Laterite Soil,Pollination,38.86,45.1,13.59,1
Potato,Black Soil,Seedling Stage,53.99,19.81,92.02,0
Tomato,Peaty Soil,Germination,56.66,24.99,82.89,0
Cotton,Sandy Soil,Seedling Stage,16.0,31.0,63.6,2
Maize,Clay Soil,Maturation,19.0,39.0,45.4,2
Groundnut,Black Soil,Vegetative Growth / Root or Tuber Development,65.5,36.09,25.6,1
Chilli,Black Soil,Flowering,45.0,39.0,38.0,1
Wheat,Alluvial Soil,Flowering,54.0,19.0,85.0,0
Cotton,Black Soil,Seedling Stage,6.0,25.0,84.3,2
Cabbage,Sandy Soil,Germination,51.0,28.0,70.4,0
Carrot,Loam Soil,Pollination,51.0,33.0,54.0,2
Carrot,Clay Soil,Seedling Stage,57.0,18.0,86.0,0
Onion,Red Soil,Pollination,48.0,15.0,95.0,1
Brinjal,Black Soil,Flowering,89.14,32.94,57.35,0
Onion,Loam Soil,Flowering,63.0,20.0,85.0,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,81.0,45.0,20.0,0
Cabbage,Clay Soil,Pollination,34.0,26.0,69.2,1
Potato,Loam Soil,Germination,76.0,28.0,71.0,1
Rice,Loam Soil,Germination,36.0,45.0,41.8,1
Brinjal,Loam Soil,Seedling Stage,60.0,42.0,20.0,1
Tomato,Loam Soil,Pollination,1.0,19.0,85.0,0
Cabbage,Black Soil,Flowering,52.06,28.34,68.6,2
Wheat,Sandy Soil,Harvest,23.0,37.0,44.0,1
Cabbage,Loam Soil,Flowering,27.0,39.0,37.5,2
Rice,Sandy Soil,Seedling Stage,38.0,15.0,90.3,0
Chilli,Red Soil,Germination,7.0,31.0,62.0,1
Wheat,Laterite Soil,Germination,12.78,21.23,82.86,1
Brinjal,Silty Soil,Germination,50.5,44.46,17.41,1
Chilli,Red Soil,Germination,37.0,39.0,45.0,1
Tomato,Loamy Soil,Seedling Stage,38.66,35.72,54.61,0
Potato,Loam Soil,Germination,38.0,34.0,53.0,1
Rice,Sandy Soil,Vegetative Growth / Root or Tuber Development,77.0,15.0,95.0,0
Onion,Clay Soil,Vegetative Growth / Root or Tuber Development,59.0,35.0,62.6,0
Onion,Red Soil,Vegetative Growth / Root or Tuber Development,25.0,25.0,78.9,1
Potato,Silty Soil,Seedling Stage,47.38,18.81,79.43,0
Cabbage,Sandy Soil,Vegetative Growth / Root or Tuber Development,88.0,33.0,63.5,0
Wheat,Black Soil,Seedling Stage,100.0,26.0,77.0,0
Brinjal,Clay Soil,Pollination,38.0,25.0,83.2,1
Rice,Sandy Soil,Germination,47.0,15.0,95.0,0
Cotton,Chalky Soil,Flowering,38.0,16.0,84.9,1
Potato,Sandy Soil,Seedling Stage,17.0,31.0,62.0,1
Rice,Sandy Soil,Germination,21.0,34.0,60.3,2
Chilli,Red Soil,Flowering,67.0,24.0,80.0,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,13.0,39.0,38.0,1
Wheat,Loamy Soil,Seedling Stage,80.26,28.03,71.57,0
Maize,Red Soil,Fruit/Grain/Bulb Formation,80.0,40.0,50.1,1
Tomato,Peaty Soil,Vegetative Growth / Root or Tuber Development,33.15,29.88,69.64,1
Onion,Clay Soil,Vegetative Growth / Root or Tuber Development,35.0,33.0,60.2,0
Wheat,Laterite Soil,Harvest,44.38,20.39,83.03,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,62.0,44.0,21.0,2
Chilli,Red Soil,Flowering,77.0,27.0,74.0,1
Chilli,Sandy Soil,Flowering,54.0,26.0,77.0,1
Potato,Black Soil,Flowering,78.87,33.77,41.76,0
Onion,Red Soil,Vegetative Growth / Root or Tuber Development,21.0,15.0,95.0,1
Groundnut,Black Soil,Germination,67.8,42.1,25.93,0
Wheat,Silty Soil,Pollination,42.23,19.59,82.13,0
Maize,Clay Soil,Maturation,10.0,21.0,91.8,1
Wheat,Silty Soil,Seedling Stage,55.64,42.52,33.14,0
Chilli,Laterite Soil,Vegetative Growth / Root or Tuber Development,7.69,40.2,39.6,2
Wheat,Alluvial Soil,Flowering,19.0,18.0,86.0,0
Groundnut,Loam Soil,Pollination,76.0,28.0,62.5,0
Tomato,Loam Soil,Germination,43.0,45.0,18.0,1
Groundnut,Loamy Soil,Seedling Stage,76.65,44.94,23.9,1
Wheat,Black Soil,Harvest,38.24,27.36,82.42,1
Maize,Clay Soil,Fruit/Grain/Bulb Formation,90.0,33.0,57.5,0
Rice,Sandy Soil,Seedling Stage,48.0,16.0,95.0,0
Chilli,Chalky Soil,Germination,48.0,28.0,71.9,1
Onion,Laterite Soil,Pollination,18.91,20.37,84.93,2
Brinjal,Silty Soil,Vegetative Growth / Root or Tuber Development,98.21,31.81,50.93,0
Brinjal,Red Soil,Seedling Stage,64.0,15.0,85.3,0
Groundnut,Silty Soil,Pollination,100.0,43.51,24.31,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,62.91,31.54,65.99,1
Brinjal,Clay Soil,Germination,72.0,39.0,35.6,1
Cabbage,Sandy Soil,Pollination,74.0,33.0,60.3,0
Maize,Sandy Soil,Fruit/Grain/Bulb Formation,5.0,45.0,21.7,2
Wheat,Sandy Soil,Flowering,43.0,18.0,86.0,0
Groundnut,Clay Soil,Vegetative Growth / Root or Tuber Development,1.0,17.0,89.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,99.0,39.0,38.0,0
Groundnut,Peaty Soil,Vegetative Growth / Root or Tuber Development,51.44,28.96,80.3,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,78.0,42.0,29.0,0
Wheat,Peaty Soil,Fruit/Grain/Bulb Formation,13.98,13.35,87.25,0
Carrot,Laterite Soil,Seedling Stage,75.37,36.17,31.86,2
Potato,Clay Soil,Seedling Stage,59.0,19.0,85.0,0
Carrot,Loamy Soil,Seedling Stage,15.34,39.49,32.77,2
Potato,Sandy Soil,Germination,67.0,23.0,81.0,0
Cabbage,Black Soil,Germination,37.17,14.36,96.46,1
Rice,Loam Soil,Vegetative Growth / Root or Tuber Development,70.0,42.0,46.5,0
Wheat,Clay Soil,Pollination,99.0,27.0,75.0,0
Rice,Laterite Soil,Pollination,59.17,39.7,61.07,1
Brinjal,Red Soil,Seedling Stage,60.0,43.0,32.3,2
Chilli,Red Soil,Flowering,49.0,43.0,26.0,1
Chilli,Black Soil,Flowering,78.36,46.46,18.36,0
Chilli,Red Soil,Flowering,99.0,27.0,76.0,0
Maize,Loamy Soil,Flowering,15.64,34.16,66.3,1
Chilli,Sandy Soil,Germination,27.0,29.0,70.0,1
Wheat,Loamy Soil,Maturation,7.62,13.2,88.79,0
Wheat,Peaty Soil,Harvest,18.71,19.93,96.26,0
Wheat,Clay Soil,Maturation,16.0,15.0,89.0,0
Onion,Black Soil,Flowering,97.95,31.4,59.32,0
Cabbage,Sandy Soil,Seedling Stage,62.0,16.0,94.4,0
Wheat,Black Soil,Flowering,99.57,41.33,32.95,0
Rice,Sandy Soil,Vegetative Growth / Root or Tuber Development,14.0,36.0,64.3,1
Maize,Clay Soil,Flowering,64.0,32.0,57.9,0
Maize,Sandy Soil,Fruit/Grain/Bulb Formation,54.0,25.0,79.7,0
Wheat,Sandy Soil,Maturation,87.0,45.0,20.0,0
Brinjal,Red Soil,Flowering,87.0,27.0,76.0,0
Potato,Clay Soil,Germination,22.0,21.0,83.0,0
Rice,Clay Soil,Seedling Stage,44.0,23.0,88.0,0
Wheat,Alluvial Soil,Harvest,24.0,19.0,85.0,0
Wheat,Red Soil,Germination,15.0,16.0,88.0,0
Wheat,Clay Soil,Pollination,5.0,43.0,31.4,1
Potato,Silty Soil,Seedling Stage,35.48,39.63,47.61,1
Rice,Loam Soil,Vegetative Growth / Root or Tuber Development,31.0,37.0,55.9,1
Cabbage,Loamy Soil,Pollination,75.63,38.36,39.3,1
Brinjal,Black Soil,Seedling Stage,9.65,27.47,85.5,1
Groundnut,Loam Soil,Seedling Stage,54.0,31.0,52.5,1
Groundnut,Sandy Soil,Vegetative Growth / Root or Tuber Development,21.0,31.0,69.3,2
Groundnut,Silty Soil,Germination,39.05,21.68,85.27,1
Potato,Loam Soil,Germination,98.0,28.0,71.0,0
Potato,Loam Soil,Flowering,43.0,31.0,62.0,1
Carrot,Clay Soil,Pollination,56.0,40.0,35.0,0
Rice,Sandy Soil,Pollination,47.0,22.0,86.3,0
Brinjal,Clay Soil,Pollination,67.0,35.0,64.5,0
Rice,Loam Soil,Seedling Stage,44.0,25.0,88.9,0
Wheat,Alluvial Soil,Germination,6.0,19.0,85.0,0
Wheat,Loamy Soil,Germination,97.65,39.78,44.51,0
Potato,Loamy Soil,Vegetative Growth / Root or Tuber Development,91.87,39.1,38.45,0
Maize,Red Soil,Germination,89.0,30.0,67.2,0
Wheat,Black Soil,Maturation,73.0,37.0,44.0,2
Wheat,Clay Soil,Germination,22.0,21.0,83.0,0
Cabbage,Peaty Soil,Germination,95.85,37.3,30.27,0
Cotton,Chalky Soil,Flowering,11.0,31.0,66.1,2
Rice,Loam Soil,Flowering,59.0,22.0,91.7,0
Brinjal,Clay Soil,Flowering,4.0,45.0,20.0,2
Cotton,Black Soil,Germination,47.0,41.0,24.9,2
Wheat,Silty Soil,Vegetative Growth / Root or Tuber Development,82.38,29.61,65.15,0
Tomato,Black Soil,Seedling Stage,18.77,20.8,85.95,0
Potato,Black Soil,Pollination,39.6,19.19,77.1,0
Cabbage,Black Soil,Pollination,100.0,33.66,49.3,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,28.0,15.0,89.0,0
Chilli,Loamy Soil,Germination,70.03,28.48,77.83,2
Carrot,Peaty Soil,Vegetative Growth / Root or Tuber Development,30.6,44.39,27.89,0
Wheat,Peaty Soil,Pollination,32.24,21.52,91.51,0
Carrot,Loam Soil,Flowering,45.0,25.0,76.0,1
Cotton,Sandy Soil,Germination,18.0,27.0,79.9,2
Groundnut,Sandy Soil,Pollination,54.0,38.0,47.6,2
Potato,Sandy Soil,Pollination,75.0,37.0,44.0,0
Groundnut,Loam Soil,Vegetative Growth / Root or Tuber Development,42.0,21.0,94.0,1
Onion,Loam Soil,Vegetative Growth / Root or Tuber Development,5.0,16.0,83.8,1
Brinjal,Peaty Soil,Seedling Stage,57.0,25.46,88.27,1
Maize,Red Soil,Harvest,83.0,34.0,51.1,0
Wheat,Clay Soil,Flowering,94.0,32.0,61.1,0
Potato,Loamy Soil,Flowering,47.79,20.97,81.77,0
Maize,Black Soil,Germination,74.0,34.0,65.1,0
Maize,Red Soil,Harvest,31.0,18.0,92.2,1
Tomato,Loamy Soil,Germination,43.17,16.06,91.28,0
Groundnut,Loam Soil,Germination,97.0,36.0,40.9,1
Wheat,Peaty Soil,Seedling Stage,83.28,31.99,54.8,0
Wheat,Clay Soil,Pollination,98.0,26.0,77.5,0
Brinjal,Red Soil,Germination,62.0,26.0,78.8,0
Wheat,Laterite Soil,Maturation,14.05,37.01,52.27,1
Chilli,Red Soil,Flowering,72.0,44.0,23.0,1
Rice,Sandy Soil,Seedling Stage,37.0,45.0,34.4,2
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,30.0,13.0,91.0,0
Brinjal,Loam Soil,Germination,43.0,30.0,54.0,1
Maize,Black Soil,Pollination,93.0,27.0,64.5,0
Wheat,Red Soil,Flowering,58.0,32.0,59.0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,41.0,20.0,84.0,0
Brinjal,Peaty Soil,Seedling Stage,48.1,42.89,25.41,2
Onion,Silty Soil,Flowering,15.09,39.79,26.88,2
Cabbage,Black Soil,Vegetative Growth / Root or Tuber Development,16.48,43.97,31.49,2
Chilli,Loamy Soil,Vegetative Growth / Root or Tuber Development,54.66,18.75,80.23,0
Wheat,Clay Soil,Harvest,40.0,26.0,77.0,1
Wheat,Red Soil,Seedling Stage,10.0,15.0,89.0,0
Wheat,Red Soil,Flowering,10.0,15.0,89.0,0
Wheat,Black Soil,Flowering,80.27,45.49,21.01,0
Chilli,Laterite Soil,Seedling Stage,26.6,18.57,90.51,0
Cotton,Black Soil,Seedling Stage,26.0,24.0,83.5,2
Wheat,Loamy Soil,Fruit/Grain/Bulb Formation,11.74,38.56,35.95,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,26.0,23.0,81.0,0
Groundnut,Sandy Soil,Pollination,1.0,29.0,75.7,2
Tomato,Loam Soil,Pollination,41.0,45.0,20.0,1
Onion,Red Soil,Flowering,36.0,17.0,87.8,1
Wheat,Black Soil,Flowering,11.0,14.0,90.0,0
Tomato,Clay Soil,Germination,31.0,35.0,50.0,1
Wheat,Silty Soil,Seedling Stage,35.59,35.04,46.66,1
Brinjal,Clay Soil,Vegetative Growth / Root or Tuber Development,42.0,24.0,86.7,0
Chilli,Black Soil,Germination,90.0,40.0,35.0,0
Carrot,Clay Soil,Seedling Stage,92.0,32.0,55.0,0
Chilli,Black Soil,Flowering,63.0,16.0,88.0,0
Carrot,Peaty Soil,Vegetative Growth / Root or Tuber Development,43.93,11.11,90.08,0
Rice,Sandy Soil,Vegetative Growth / Root or Tuber Development,45.0,15.0,95.0,0
Chilli,Red Soil,Seedling Stage,54.0,46.0,17.0,1
Cabbage,Loam Soil,Germination,34.0,29.0,65.9,1
Tomato,Loam Soil,Germination,17.0,20.0,84.0,0
Wheat,Alluvial Soil,Maturation,18.0,13.0,91.0,0
Onion,Red Soil,Vegetative Growth / Root or Tuber Development,20.0,16.0,89.4,1
Cotton,Chalky Soil,Germination,87.0,29.0,72.7,0
Brinjal,Clay Soil,Vegetative Growth / Root or Tuber Development,27.0,22.0,79.1,1
Carrot,Loam Soil,Seedling Stage,20.0,40.0,31.0,1
Wheat,Peaty Soil,Maturation,60.55,20.94,86.35,0
Potato,Loamy Soil,Seedling Stage,19.04,13.91,92.88,0
Chilli,Black Soil,Seedling Stage,64.03,33.06,53.77,1
Cotton,Black Soil,Seedling Stage,8.0,21.0,80.0,2
Groundnut,Silty Soil,Flowering,30.61,32.35,57.68,2
Rice,Clay Soil,Vegetative Growth / Root or Tuber Development,61.0,44.0,35.7,0
Tomato,Clay Soil,Pollination,44.0,28.0,71.0,1
Chilli,Red Soil,Flowering,17.0,33.0,56.0,1
Cotton,Sandy Soil,Germination,82.0,27.0,77.6,0
Maize,Black Soil,Maturation,55.37,14.08,94.65,0
Groundnut,Sandy Soil,Germination,74.0,37.0,35.0,2
Cotton,Black Soil,Germination,31.0,16.0,88.6,1
Wheat,Red Soil,Harvest,52.0,14.0,90.0,0
Cotton,Black Soil,Seedling Stage,91.0,42.0,42.8,1
Groundnut,Laterite Soil,Vegetative Growth / Root or Tuber Development,31.34,27.54,73.51,1
Cabbage,Laterite Soil,Seedling Stage,12.1,22.64,83.71,0
Potato,Peaty Soil,Vegetative Growth / Root or Tuber Development,57.54,44.97,23.66,1
Cotton,Black Soil,Vegetative Growth / Root or Tuber Development,16.0,42.0,20.0,2
Onion,Loam Soil,Seedling Stage,53.0,32.0,61.3,0
Maize,Black Soil,Flowering,91.0,42.0,33.5,1
Onion,Red Soil,Flowering,4.0,19.0,87.3,1
Rice,Sandy Soil,Germination,62.0,22.0,95.0,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,58.0,42.0,29.0,2
Onion,Red Soil,Pollination,93.0,28.0,68.3,0
Groundnut,Loam Soil,Vegetative Growth / Root or Tuber Development,50.0,42.0,36.7,1
Wheat,Red Soil,Flowering,30.0,26.0,77.0,1
Potato,Sandy Soil,Germination,96.0,32.0,66.0,0
Cotton,Silty Soil,Seedling Stage,100.0,39.68,32.79,1
Maize,Clay Soil,Pollination,41.0,22.0,69.9,1
Wheat,Black Soil,Germination,81.0,39.0,52.0,0
Maize,Loamy Soil,Harvest,30.25,37.34,50.64,2
Wheat,Alluvial Soil,Seedling Stage,99.0,33.0,56.0,0
Carrot,Loam Soil,Germination,10.0,34.0,53.0,1
Tomato,Red Soil,Seedling Stage,74.0,38.0,41.0,2
Maize,Black Soil,Pollination,71.0,36.0,40.1,1
Wheat,Silty Soil,Seedling Stage,26.45,17.48,87.14,0
Cabbage,Peaty Soil,Vegetative Growth / Root or Tuber Development,100.0,41.66,36.88,0
Wheat,Black Soil,Flowering,31.44,22.89,75.31,0
Maize,Red Soil,Pollination,82.0,42.0,26.0,2
Wheat,Red Soil,Harvest,22.0,21.0,83.0,0
Maize,Alluvial Soil,Harvest,71.0,36.0,43.1,0
Carrot,Clay Soil,Flowering,34.0,17.0,87.0,0
Wheat,Black Soil,Maturation,60.0,46.0,17.0,1
Maize,Black Soil,Maturation,99.0,42.0,34.2,1
Potato,Laterite Soil,Seedling Stage,26.03,18.07,84.23,0
Tomato,Laterite Soil,Germination,25.43,21.18,81.48,1
Tomato,Red Soil,Flowering,60.0,44.0,23.0,1
Potato,Sandy Soil,Flowering,3.0,41.0,32.0,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,3.0,22.0,82.0,0
Rice,Sandy Soil,Seedling Stage,16.0,26.0,87.8,1
Onion,Loam Soil,Germination,92.0,29.0,78.5,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,31.0,18.0,86.0,0
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,13.0,24.0,80.0,0
Groundnut,Sandy Soil,Seedling Stage,84.0,30.0,71.4,1
Groundnut,Peaty Soil,Vegetative Growth / Root or Tuber Development,29.9,39.31,41.24,2
Wheat,Peaty Soil,Harvest,55.92,17.62,81.24,0
Cabbage,Laterite Soil,Flowering,52.27,17.69,79.57,0
Cotton,Chalky Soil,Flowering,8.0,22.0,73.2,2
Brinjal,Laterite Soil,Vegetative Growth / Root or Tuber Development,49.84,15.16,92.11,1
Brinjal,Loam Soil,Flowering,7.0,16.0,82.7,1
Wheat,Alluvial Soil,Flowering,19.0,43.0,26.0,1
Onion,Loam Soil,Germination,37.0,40.0,30.4,2
Potato,Sandy Soil,Pollination,93.0,33.0,56.0,0
Cotton,Loamy Soil,Flowering,15.25,34.51,72.15,2
Cotton,Red Soil,Vegetative Growth / Root or Tuber Development,6.0,20.0,86.6,2
Groundnut,Peaty Soil,Vegetative Growth / Root or Tuber Development,54.69,42.13,24.08,2
Potato,Clay Soil,Flowering,19.0,24.0,80.0,0
Cabbage,Clay Soil,Flowering,45.0,24.0,87.0,0
Chilli,Sandy Soil,Flowering,2.0,40.0,35.0,1
Wheat,Alluvial Soil,Maturation,7.0,45.0,20.0,1
Brinjal,Clay Soil,Pollination,10.0,35.0,56.7,2
Chilli,Chalky Soil,Germination,82.0,40.0,50.0,0
Tomato,Loamy Soil,Flowering,46.43,34.42,55.79,1
Cabbage,Loamy Soil,Seedling Stage,85.28,43.77,20.32,0
Wheat,Black Soil,Maturation,88.0,30.0,65.0,0
Carrot,Clay Soil,Seedling Stage,33.0,18.0,86.0,0
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,7.0,18.0,86.0,0
Maize,Clay Soil,Maturation,31.0,25.0,78.1,1
Maize,Red Soil,Flowering,4.0,45.0,51.0,2
Wheat,Silty Soil,Germination,69.48,42.14,36.12,0
Potato,Sandy Soil,Seedling Stage,53.0,45.0,20.0,1
Brinjal,Peaty Soil,Pollination,93.76,34.34,59.47,0
Tomato,Loamy Soil,Seedling Stage,20.39,16.08,91.75,0
Potato,Peaty Soil,Germination,58.6,44.22,22.07,1
Maize,Clay Soil,Harvest,85.0,35.0,54.5,0
Potato,Silty Soil,Pollination,36.79,37.59,34.45,1
Potato,Peaty Soil,Seedling Stage,97.29,41.8,24.49,0
Cotton,Loamy Soil,Flowering,100.0,27.54,69.91,0
Groundnut,Clay Soil,Germination,61.0,23.0,74.8,0
Maize,Alluvial Soil,Maturation,38.0,18.0,80.9,0
Cotton,Black Soil,Seedling Stage,75.0,45.0,26.6,1
Chilli,Sandy Soil,Germination,100.0,36.0,58.0,0
Rice,Silty Soil,Flowering,56.0,37.16,62.06,0
Wheat,Laterite Soil,Flowering,16.6,44.48,47.33,2
Chilli,Chalky Soil,Germination,42.0,13.0,91.0,0
Brinjal,Peaty Soil,Flowering,13.13,17.46,82.67,0
Wheat,Red Soil,Maturation,26.0,36.0,47.0,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,26.0,18.0,86.0,0
Maize,Alluvial Soil,Seedling Stage,94.0,45.0,20.0,1
Wheat,Sandy Soil,Seedling Stage,94.0,36.0,47.0,0
Maize,Alluvial Soil,Seedling Stage,7.0,45.0,34.6,2
Carrot,Loam Soil,Seedling Stage,61.0,43.0,24.0,1
Wheat,Alluvial Soil,Harvest,52.0,14.0,90.0,0
Rice,Loamy Soil,Flowering,71.53,32.12,73.82,0
Brinjal,Clay Soil,Flowering,13.0,34.0,60.4,2
Chilli,Chalky Soil,Seedling Stage,64.0,15.0,89.0,0
Brinjal,Clay Soil,Flowering,56.0,17.0,83.4,0
Wheat,Alluvial Soil,Seedling Stage,3.0,22.0,82.0,0
Potato,Sandy Soil,Germination,3.0,27.0,74.0,1
Brinjal,Silty Soil,Vegetative Growth / Root or Tuber Development,94.38,33.99,61.11,0
Wheat,Alluvial Soil,Maturation,15.0,31.0,62.0,1
Cotton,Red Soil,Germination,51.0,41.0,44.3,1
Cotton,Sandy Soil,Vegetative Growth / Root or Tuber Development,3.0,27.0,75.3,2
Brinjal,Loam Soil,Germination,19.0,44.0,20.0,2
Potato,Laterite Soil,Vegetative Growth / Root or Tuber Development,5.0,16.28,91.32,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,74.0,17.0,87.0,0
Groundnut,Loam Soil,Vegetative Growth / Root or Tuber Development,73.0,45.0,20.0,1
Wheat,Laterite Soil,Pollination,17.66,20.38,82.81,1
Tomato,Loam Soil,Flowering,24.0,20.0,84.0,0
Tomato,Silty Soil,Vegetative Growth / Root or Tuber Development,33.65,24.78,80.05,0
Groundnut,Peaty Soil,Pollination,43.37,36.02,35.33,1
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,49.0,20.0,84.0,0
Cotton,Sandy Soil,Germination,90.0,45.0,41.3,1
Tomato,Red Soil,Seedling Stage,33.0,35.0,48.0,1
Brinjal,Red Soil,Seedling Stage,10.0,18.0,89.2,1
Cotton,Sandy Soil,Germination,44.0,45.0,24.0,2
Carrot,Clay Soil,Germination,28.0,32.0,59.0,1
Groundnut,Black Soil,Vegetative Growth / Root or Tuber Development,42.68,20.53,91.44,2
Maize,Alluvial Soil,Vegetative Growth / Root or Tuber Development,45.0,19.0,88.6,1
Chilli,Chalky Soil,Flowering,51.0,45.0,20.0,1
Carrot,Loamy Soil,Pollination,30.29,15.99,96.45,0
Cotton,Sandy Soil,Germination,25.0,18.0,83.4,2
Cabbage,Black Soil,Flowering,71.84,34.19,27.96,1
Groundnut,Silty Soil,Seedling Stage,93.33,34.93,46.99,1
Cotton,Sandy Soil,Seedling Stage,95.0,42.0,38.7,2
Onion,Loam Soil,Vegetative Growth / Root or Tuber Development,12.0,24.0,75.4,1
Wheat,Red Soil,Harvest,85.0,41.0,40.0,0
Wheat,Peaty Soil,Vegetative Growth / Root or Tuber Development,100.0,34.66,57.68,0
Tomato,Peaty Soil,Seedling Stage,65.64,19.13,82.93,0
Maize,Red Soil,Flowering,4.0,26.0,69.7,2
